0,1,2,3,4,5
97,6,40,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
97,7,39,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,8,38,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,9,37,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
97,10,36,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,11,35,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
97,12,34,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
97,13,33,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,14,32,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,15,31,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,16,30,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
97,17,29,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,18,28,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,19,27,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,20,26,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,21,25,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
97,22,24,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,23,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,24,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,25,21,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
97,26,20,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,27,19,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,28,18,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
98,1,35,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
98,2,34,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
98,3,33,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
98,4,32,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
98,5,31,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
98,6,30,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
98,7,29,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
98,8,28,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
98,9,27,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
98,10,26,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
99,1,20,"{'light': 'green', 'oncoming': None, 'right': 'left', 'left': None}",,0.0
99,2,19,"{'light': 'green', 'oncoming': None, 'right': 'left', 'left': None}",,0.0
99,3,18,"{'light': 'green', 'oncoming': None, 'right': 'left', 'left': None}",,0.0
99,4,17,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
99,5,16,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
99,6,15,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
99,7,14,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
99,8,13,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
99,9,12,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
99,10,11,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
99,11,10,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
99,12,9,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
99,13,8,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
100,1,30,"{'light': 'green', 'oncoming': None, 'right': None, 'left': 'right'}",right,2.0
100,2,29,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
100,3,28,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
100,4,27,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
100,5,26,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
100,6,25,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
100,7,24,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
100,8,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
100,9,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
100,10,21,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
100,11,20,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
